,Qs,HeatStockTemperature,ElectricConsumption,SolarPVProduction
5272,0.0,18.0,1.461,5.948
5273,0.0,18.0,3.091,4.568
5274,0.0,18.0,2.411,2.286
5275,0.0,18.0,2.133,0.291
5276,0.0,18.0,1.855,0.0
5277,0.0,18.0,2.318,0.0
5278,0.0,18.0,2.318,0.0
5279,1.442,60.0,0.27,0.0
5280,2.891,60.0,0.27,0.0
5281,4.028,60.0,0.27,0.0
5282,4.797,60.0,0.27,0.0
5283,5.586,60.0,0.27,0.0
5284,6.024,60.0,0.27,0.0
5285,6.045,60.0,0.27,0.084
5286,0.781,60.0,2.164,2.615
5287,0.0,19.3,1.855,5.001
5288,0.0,18.0,0.711,6.788
5289,0.0,18.0,0.541,8.942
5290,0.0,18.0,0.541,11.265
5291,0.0,18.0,1.461,12.158
5292,0.0,18.0,3.029,11.796
5293,0.0,18.0,1.345,11.057
5294,0.0,18.0,0.541,10.213
5295,0.0,18.0,0.541,8.131
5296,0.0,18.0,1.461,6.359
5297,0.0,18.0,3.091,4.336
5298,0.0,18.0,2.411,2.475
5299,0.0,18.0,2.133,0.05
5300,0.385,60.0,1.855,0.0
5301,1.115,60.0,2.318,0.0
5302,2.138,60.0,2.318,0.0
5303,4.949,60.0,0.27,0.0
5304,5.246,60.0,0.27,0.0
5305,5.476,60.0,0.27,0.0
5306,5.603,60.0,0.27,0.0
5307,5.806,60.0,0.27,0.0
5308,5.899,60.0,0.27,0.0
5309,5.685,60.0,0.27,0.134
5310,0.0,19.3,2.164,3.271
5311,0.0,18.0,1.855,6.038
5312,0.0,18.0,0.711,7.023
5313,0.0,18.0,0.541,8.746
5314,0.0,18.0,0.541,11.019
5315,0.0,18.0,1.461,10.978
5316,0.0,18.0,3.029,10.041
5317,0.0,18.0,1.345,8.599
5318,0.0,18.0,0.541,8.988
5319,0.0,18.0,0.541,7.099
5320,0.0,18.0,1.461,5.97
5321,0.0,18.0,3.091,4.359
5322,0.0,18.0,2.411,2.784
5323,0.0,18.0,2.133,0.219
5324,0.0,18.0,1.855,0.0
5325,0.0,18.0,2.318,0.0
5326,0.0,18.0,2.318,0.0
5327,0.393,60.0,0.27,0.0
5328,1.149,60.0,0.27,0.0
5329,1.387,60.0,0.27,0.0
5330,1.505,60.0,0.27,0.0
5331,1.718,60.0,0.27,0.0
5332,1.801,60.0,0.27,0.0
5333,2.051,60.0,0.27,0.017
5334,0.0,19.3,2.164,1.05
5335,0.0,18.0,1.855,2.285
5336,0.0,18.0,0.711,4.004
5337,0.0,18.0,0.541,4.84
5338,0.0,18.0,0.541,6.778
5339,0.0,18.0,1.461,6.429
5340,0.0,18.0,3.029,6.481
5341,0.0,18.0,1.345,7.015
5342,0.0,18.0,0.541,6.376
5343,0.0,18.0,0.541,5.349
5344,0.0,18.0,1.461,4.444
5345,0.0,18.0,3.091,3.016
5346,0.0,18.0,2.411,1.616
5347,0.0,18.0,2.133,0.132
5348,0.0,18.0,1.855,0.0
5349,0.0,18.0,2.318,0.0
5350,0.0,18.0,2.318,0.0
5351,0.0,18.0,0.27,0.0
5352,1.041,60.0,0.27,0.0
5353,1.991,60.0,0.27,0.0
5354,2.433,60.0,0.27,0.0
5355,2.952,60.0,0.27,0.0
5356,3.331,60.0,0.27,0.0
5357,3.348,60.0,0.27,0.05
5358,0.0,19.3,2.164,2.7
5359,0.0,18.0,1.855,5.217
5360,0.0,18.0,0.711,6.649
5361,0.0,18.0,0.541,8.728
5362,0.0,18.0,0.541,10.596
5363,0.0,18.0,1.461,11.933
5364,0.0,18.0,3.029,12.353
5365,0.0,18.0,1.345,11.78
5366,0.0,18.0,0.541,10.648
5367,0.0,18.0,0.541,8.808
5368,0.0,18.0,1.461,7.147
5369,0.0,18.0,3.091,5.389
5370,0.0,18.0,2.411,2.92
5371,0.0,18.0,2.133,0.131
5372,0.0,18.0,1.855,0.0
5373,0.0,18.0,2.318,0.0
5374,0.0,18.0,2.318,0.0
5375,0.0,18.0,0.27,0.0
5376,0.072,60.0,0.27,0.0
5377,1.154,60.0,0.27,0.0
5378,1.664,60.0,0.27,0.0
5379,2.148,60.0,0.27,0.0
5380,2.465,60.0,0.27,0.0
5381,2.44,60.0,0.27,0.033
5382,0.0,19.3,2.164,1.338
5383,0.0,18.0,1.855,3.074
5384,0.0,18.0,0.711,4.853
5385,0.0,18.0,0.541,6.086
5386,0.0,18.0,0.541,7.667
5387,0.0,18.0,1.461,8.071
5388,0.0,18.0,3.029,7.896
5389,0.0,18.0,1.345,7.565
5390,0.0,18.0,0.541,5.961
5391,0.0,18.0,0.541,5.06
5392,0.0,18.0,1.461,3.863
5393,0.0,18.0,3.091,2.863
5394,0.0,18.0,2.411,1.411
5395,0.0,18.0,2.133,0.049
5396,0.0,18.0,1.855,0.0
5397,0.0,18.0,2.318,0.0
5398,0.0,18.0,2.318,0.0
5399,0.0,18.0,0.27,0.0
5400,0.0,18.0,0.27,0.0
5401,0.893,60.0,0.27,0.0
5402,0.0,19.3,0.27,0.0
5403,0.0,18.0,0.27,0.0
5404,0.0,18.0,0.27,0.0
5405,0.0,18.0,0.27,0.017
5406,0.0,18.0,2.164,0.74
5407,0.0,18.0,1.855,1.819
5408,0.0,18.0,0.711,2.878
5409,0.0,18.0,0.541,3.893
5410,0.0,18.0,0.541,4.468
5411,0.0,18.0,1.461,4.681
5412,0.0,18.0,3.029,5.006
5413,0.0,18.0,1.345,5.1
5414,0.0,18.0,0.541,4.767
5415,0.0,18.0,0.541,3.951
5416,0.0,18.0,1.461,3.004
5417,0.0,18.0,3.091,1.82
5418,0.0,18.0,2.411,0.832
5419,0.0,18.0,2.133,0.033
5420,0.0,18.0,1.855,0.0
5421,0.0,18.0,2.318,0.0
5422,0.0,18.0,2.318,0.0
5423,0.0,18.0,0.27,0.0
5424,0.266,60.0,0.27,0.0
5425,2.148,60.0,0.27,0.0
5426,2.897,60.0,0.27,0.0
5427,3.786,60.0,0.27,0.0
5428,4.437,60.0,0.27,0.0
5429,4.548,60.0,0.27,0.033
5430,0.0,19.3,2.164,2.707
5431,0.0,18.0,1.855,5.173
5432,0.0,18.0,0.711,6.585
5433,0.0,18.0,0.541,8.739
5434,0.0,18.0,0.541,10.636
5435,0.0,18.0,1.461,11.894
5436,0.0,18.0,3.029,12.5
5437,0.0,18.0,1.345,12.005
5438,0.0,18.0,0.541,10.99
5439,0.0,18.0,0.541,9.149
5440,0.0,18.0,1.461,7.352
5441,0.0,18.0,3.091,5.644
5442,0.0,18.0,2.411,2.959
5443,0.0,18.0,2.133,0.099
5444,0.0,18.0,1.855,0.0
5445,0.0,18.0,2.318,0.0
5446,0.0,18.0,2.318,0.0
5447,0.663,60.0,0.27,0.0
5448,1.215,60.0,0.27,0.0
5449,1.31,60.0,0.27,0.0
5450,1.33,60.0,0.27,0.0
5451,1.375,60.0,0.27,0.0
5452,1.402,60.0,0.27,0.0
5453,1.388,60.0,0.27,0.017
5454,0.0,19.3,2.164,0.647
5455,0.0,18.0,1.855,1.596
5456,0.0,18.0,0.711,2.711
5457,0.0,18.0,0.541,3.714
5458,0.0,18.0,0.541,4.42
5459,0.0,18.0,1.461,5.03
5460,0.0,18.0,3.029,5.372
5461,0.0,18.0,1.345,5.356
5462,0.0,18.0,0.541,4.396
5463,0.0,18.0,0.541,3.725
5464,0.0,18.0,1.461,2.612
5465,0.0,18.0,3.091,1.719
5466,0.0,18.0,2.411,0.756
5467,0.0,18.0,2.133,0.033
5468,0.0,18.0,1.855,0.0
5469,0.0,18.0,2.318,0.0
5470,0.0,18.0,2.318,0.0
5471,0.0,18.0,0.27,0.0
5472,0.0,18.0,0.27,0.0
5473,0.0,18.0,0.27,0.0
5474,0.0,18.0,0.27,0.0
5475,0.042,60.0,0.27,0.0
5476,0.218,60.0,0.27,0.0
5477,0.241,60.0,0.27,0.0
5478,0.0,19.3,2.164,1.058
5479,0.0,18.0,1.855,2.603
5480,0.0,18.0,0.711,4.331
5481,0.0,18.0,0.541,5.332
5482,0.0,18.0,0.541,6.572
5483,0.0,18.0,1.461,7.22
5484,0.0,18.0,3.029,7.81
5485,0.0,18.0,1.345,7.706
5486,0.0,18.0,0.541,7.447
5487,0.0,18.0,0.541,6.17
5488,0.0,18.0,1.461,4.47
5489,0.0,18.0,3.091,3.311
5490,0.0,18.0,2.411,1.469
5491,0.0,18.0,2.133,0.065
5492,0.0,18.0,1.855,0.0
5493,0.0,18.0,2.318,0.0
5494,0.0,18.0,2.318,0.0
5495,0.0,18.0,0.27,0.0
5496,0.0,18.0,0.27,0.0
5497,0.0,18.0,0.27,0.0
5498,0.0,18.0,0.27,0.0
5499,0.0,18.0,0.27,0.0
5500,0.0,18.0,0.27,0.0
5501,0.0,18.0,0.27,0.0
5502,0.0,18.0,2.164,0.374
5503,0.0,18.0,1.855,2.264
5504,0.0,18.0,0.711,2.555
5505,0.0,18.0,0.541,7.227
5506,0.0,18.0,0.541,12.514
5507,0.0,18.0,1.461,12.47
5508,0.0,18.0,3.029,6.07
5509,0.0,18.0,1.345,2.454
5510,0.0,18.0,0.541,1.007
5511,0.0,18.0,0.541,0.849
5512,0.0,18.0,1.461,0.643
5513,0.0,18.0,3.091,0.419
5514,0.0,18.0,2.411,0.178
5515,0.0,18.0,2.133,0.032
5516,0.0,18.0,1.855,0.0
5517,0.0,18.0,2.318,0.0
5518,0.0,18.0,2.318,0.0
5519,0.0,18.0,0.27,0.0
5520,0.0,18.0,0.27,0.0
5521,0.0,18.0,0.27,0.0
5522,0.0,18.0,0.27,0.0
5523,0.0,18.0,0.27,0.0
5524,0.0,18.0,0.27,0.0
5525,0.0,18.0,0.27,0.0
5526,0.0,18.0,2.164,1.1
5527,0.0,18.0,1.855,2.815
5528,0.0,18.0,0.711,4.14
5529,0.0,18.0,0.541,5.562
5530,0.0,18.0,0.541,7.211
5531,0.0,18.0,1.461,8.386
5532,0.0,18.0,3.029,9.165
5533,0.0,18.0,1.345,8.998
5534,0.0,18.0,0.541,8.157
5535,0.0,18.0,0.541,6.728
5536,0.0,18.0,1.461,5.416
5537,0.0,18.0,3.091,3.453
5538,0.0,18.0,2.411,1.625
5539,0.0,18.0,2.133,0.016
5540,0.0,18.0,1.855,0.0
5541,0.0,18.0,2.318,0.0
5542,0.0,18.0,2.318,0.0
5543,0.0,18.0,0.27,0.0
5544,0.0,18.0,0.27,0.0
5545,0.0,18.0,0.27,0.0
5546,0.0,18.0,0.27,0.0
5547,0.0,18.0,0.27,0.0
5548,0.0,18.0,0.27,0.0
5549,0.0,18.0,0.27,0.0
5550,0.0,18.0,2.164,1.705
5551,0.0,18.0,1.855,3.291
5552,0.0,18.0,0.711,4.634
5553,0.0,18.0,0.541,5.969
5554,0.0,18.0,0.541,7.274
5555,0.0,18.0,1.461,8.322
5556,0.0,18.0,3.029,8.765
5557,0.0,18.0,1.345,8.562
5558,0.0,18.0,0.541,8.429
5559,0.0,18.0,0.541,7.005
5560,0.0,18.0,1.461,5.626
5561,0.0,18.0,3.091,3.47
5562,0.0,18.0,2.411,1.863
5563,0.0,18.0,2.133,0.016
5564,0.0,18.0,1.855,0.0
5565,0.0,18.0,2.318,0.0
5566,0.0,18.0,2.318,0.0
5567,0.0,18.0,0.27,0.0
5568,0.0,18.0,0.27,0.0
5569,0.0,18.0,0.27,0.0
5570,0.0,18.0,0.27,0.0
5571,0.0,18.0,0.27,0.0
5572,0.128,60.0,0.27,0.0
5573,0.0,19.3,0.27,0.0
5574,0.0,18.0,2.164,0.543
5575,0.0,18.0,1.855,1.506
5576,0.0,18.0,0.711,2.447
5577,0.0,18.0,0.541,3.29
5578,0.0,18.0,0.541,4.014
5579,0.0,18.0,1.461,4.62
5580,0.0,18.0,3.029,4.858
5581,0.0,18.0,1.345,5.056
5582,0.0,18.0,0.541,4.692
5583,0.0,18.0,0.541,3.764
5584,0.0,18.0,1.461,2.727
5585,0.0,18.0,3.091,1.62
5586,0.0,18.0,2.411,0.607
5587,0.0,18.0,2.133,0.016
5588,0.0,18.0,1.855,0.0
5589,0.0,18.0,2.318,0.0
5590,0.0,18.0,2.318,0.0
5591,0.102,60.0,0.27,0.0
5592,1.064,60.0,0.27,0.0
5593,1.499,60.0,0.27,0.0
5594,1.92,60.0,0.27,0.0
5595,2.908,60.0,0.27,0.0
5596,2.711,60.0,0.27,0.0
5597,2.628,60.0,0.27,0.0
5598,0.0,19.3,2.164,0.564
5599,0.0,18.0,1.855,1.786
5600,0.0,18.0,0.711,3.095
5601,0.0,18.0,0.541,4.331
5602,0.0,18.0,0.541,5.787
5603,0.0,18.0,1.461,5.95
5604,0.0,18.0,3.029,5.79
5605,0.0,18.0,1.345,5.599
5606,0.0,18.0,0.541,5.653
5607,0.0,18.0,0.541,4.775
5608,0.0,18.0,1.461,3.637
5609,0.0,18.0,3.091,2.081
5610,0.0,18.0,2.411,0.762
5611,0.0,18.0,2.133,0.017
5612,0.0,18.0,1.855,0.0
5613,0.0,18.0,2.318,0.0
5614,0.077,60.0,2.318,0.0
5615,2.835,60.0,0.27,0.0
5616,3.488,60.0,0.27,0.0
5617,4.144,60.0,0.27,0.0
5618,4.601,60.0,0.27,0.0
5619,4.949,60.0,0.27,0.0
5620,5.273,60.0,0.27,0.0
5621,5.484,60.0,0.27,0.0
5622,0.906,60.0,2.164,0.891
5623,0.0,19.3,1.855,4.823
5624,0.0,18.0,0.711,5.373
5625,0.0,18.0,0.541,7.573
5626,0.0,18.0,0.541,10.749
5627,0.0,18.0,1.461,7.61
5628,0.0,18.0,3.029,8.722
5629,0.0,18.0,1.345,8.909
5630,0.0,18.0,0.541,8.684
5631,0.0,18.0,0.541,8.464
5632,0.0,18.0,1.461,5.168
5633,0.0,18.0,3.091,4.168
5634,0.0,18.0,2.411,2.553
5635,0.0,18.0,2.133,0.099
5636,0.0,18.0,1.855,0.0
5637,0.0,18.0,2.318,0.0
5638,0.0,18.0,2.318,0.0
5639,2.124,60.0,0.27,0.0
5640,2.784,60.0,0.27,0.0
5641,3.436,60.0,0.27,0.0
5642,3.693,60.0,0.27,0.0
5643,4.06,60.0,0.27,0.0
5644,4.428,60.0,0.27,0.0
5645,4.399,60.0,0.27,0.0
5646,0.401,60.0,2.164,0.686
5647,0.0,19.3,1.855,4.635
5648,0.0,18.0,0.711,5.928
5649,0.0,18.0,0.541,8.047
5650,0.0,18.0,0.541,9.737
5651,0.0,18.0,1.461,10.301
5652,0.0,18.0,3.029,10.52
5653,0.0,18.0,1.345,9.98
5654,0.0,18.0,0.541,9.623
5655,0.0,18.0,0.541,7.805
5656,0.0,18.0,1.461,6.532
5657,0.0,18.0,3.091,4.938
5658,0.0,18.0,2.411,2.568
5659,0.0,18.0,2.133,0.0
5660,0.0,18.0,1.855,0.0
5661,0.0,18.0,2.318,0.0
5662,0.0,18.0,2.318,0.0
5663,0.0,18.0,0.27,0.0
5664,0.59,60.0,0.27,0.0
5665,1.397,60.0,0.27,0.0
5666,1.736,60.0,0.27,0.0
5667,2.061,60.0,0.27,0.0
5668,2.214,60.0,0.27,0.0
5669,2.463,60.0,0.27,0.0
5670,0.0,19.3,2.164,0.621
5671,0.0,18.0,1.855,5.063
5672,0.0,18.0,0.711,6.427
5673,0.0,18.0,0.541,8.442
5674,0.0,18.0,0.541,10.451
5675,0.0,18.0,1.461,11.694
5676,0.0,18.0,3.029,12.066
5677,0.0,18.0,1.345,11.45
5678,0.0,18.0,0.541,10.128
5679,0.0,18.0,0.541,8.312
5680,0.0,18.0,1.461,6.79
5681,0.0,18.0,3.091,5.074
5682,0.0,18.0,2.411,2.53
5683,0.0,18.0,2.133,0.0
5684,0.0,18.0,1.855,0.0
5685,0.0,18.0,2.318,0.0
5686,0.0,18.0,2.318,0.0
5687,0.0,18.0,0.27,0.0
5688,0.0,18.0,0.27,0.0
5689,0.886,60.0,0.27,0.0
5690,1.633,60.0,0.27,0.0
5691,2.262,60.0,0.27,0.0
5692,2.763,60.0,0.27,0.0
5693,2.856,60.0,0.27,0.0
5694,0.0,19.3,2.164,0.745
5695,0.0,18.0,1.855,4.028
5696,0.0,18.0,0.711,5.314
5697,0.0,18.0,0.541,7.033
5698,0.0,18.0,0.541,8.213
5699,0.0,18.0,1.461,9.521
5700,0.0,18.0,3.029,10.127
5701,0.0,18.0,1.345,10.978
5702,0.0,18.0,0.541,9.664
5703,0.0,18.0,0.541,8.147
5704,0.0,18.0,1.461,7.22
5705,0.0,18.0,3.091,5.919
5706,0.0,18.0,2.411,3.355
5707,0.0,18.0,2.133,0.0
5708,0.0,18.0,1.855,0.0
5709,0.0,18.0,2.318,0.0
5710,0.0,18.0,2.318,0.0
5711,0.0,18.0,0.27,0.0
5712,0.0,18.0,0.27,0.0
5713,0.0,18.0,0.27,0.0
5714,0.0,18.0,0.27,0.0
5715,0.0,18.0,0.27,0.0
5716,0.0,18.0,0.27,0.0
5717,0.0,18.0,0.27,0.0
5718,0.0,18.0,2.164,0.491
5719,0.0,18.0,1.855,1.897
5720,0.0,18.0,0.711,2.962
5721,0.0,18.0,0.541,2.649
5722,0.0,18.0,0.541,3.891
5723,0.0,18.0,1.461,4.873
5724,0.0,18.0,3.029,6.058
5725,0.0,18.0,1.345,5.083
5726,0.0,18.0,0.541,2.445
5727,0.0,18.0,0.541,3.09
5728,0.0,18.0,1.461,2.069
5729,0.0,18.0,3.091,0.584
5730,0.0,18.0,2.411,0.146
5731,0.0,18.0,2.133,0.0
5732,0.0,18.0,1.855,0.0
5733,0.0,18.0,2.318,0.0
5734,0.0,18.0,2.318,0.0
5735,0.0,18.0,0.27,0.0
5736,0.0,18.0,0.27,0.0
5737,0.0,18.0,0.27,0.0
5738,0.0,18.0,0.27,0.0
5739,0.0,18.0,0.27,0.0
5740,0.0,18.0,0.27,0.0
5741,0.0,18.0,0.27,0.0
5742,0.0,18.0,2.164,0.624
5743,0.0,18.0,1.855,2.108
5744,0.0,18.0,0.711,2.846
5745,0.0,18.0,0.541,5.193
5746,0.0,18.0,0.541,5.366
5747,0.0,18.0,1.461,5.955
5748,0.0,18.0,3.029,4.553
5749,0.0,18.0,1.345,5.003
5750,0.0,18.0,0.541,6.749
5751,0.0,18.0,0.541,4.955
5752,0.0,18.0,1.461,2.381
5753,0.0,18.0,3.091,0.585
5754,0.0,18.0,2.411,0.13
5755,0.0,18.0,2.133,0.0
5756,0.0,18.0,1.855,0.0
5757,0.0,18.0,2.318,0.0
5758,0.0,18.0,2.318,0.0
5759,0.0,18.0,0.27,0.0
5760,0.0,18.0,0.27,0.0
5761,0.0,18.0,0.27,0.0
5762,0.042,60.0,0.27,0.0
5763,0.479,60.0,0.27,0.0
5764,0.614,60.0,0.27,0.0
5765,0.729,60.0,0.27,0.0
5766,0.0,19.3,2.164,0.116
5767,0.0,18.0,1.855,1.085
5768,0.0,18.0,0.711,3.664
5769,0.0,18.0,0.541,5.164
5770,0.0,18.0,0.541,6.464
5771,0.0,18.0,1.461,6.327
5772,0.0,18.0,3.029,6.42
5773,0.0,18.0,1.345,6.175
5774,0.0,18.0,0.541,6.125
5775,0.0,18.0,0.541,5.532
5776,0.0,18.0,1.461,4.777
5777,0.0,18.0,3.091,2.229
5778,0.0,18.0,2.411,1.425
5779,0.0,18.0,2.133,0.0
5780,0.0,18.0,1.855,0.0
5781,0.0,18.0,2.318,0.0
5782,0.0,18.0,2.318,0.0
5783,0.0,18.0,0.27,0.0
5784,0.63,60.0,0.27,0.0
5785,1.58,60.0,0.27,0.0
5786,2.002,60.0,0.27,0.0
5787,2.284,60.0,0.27,0.0
5788,2.667,60.0,0.27,0.0
5789,2.852,60.0,0.27,0.0
5790,0.0,19.3,2.164,0.566
5791,0.0,18.0,1.855,4.622
5792,0.0,18.0,0.711,5.933
5793,0.0,18.0,0.541,7.885
5794,0.0,18.0,0.541,9.743
5795,0.0,18.0,1.461,11.152
5796,0.0,18.0,3.029,11.769
5797,0.0,18.0,1.345,11.129
5798,0.0,18.0,0.541,9.776
5799,0.0,18.0,0.541,7.97
5800,0.0,18.0,1.461,6.48
5801,0.0,18.0,3.091,4.616
5802,0.0,18.0,2.411,2.02
5803,0.0,18.0,2.133,0.0
5804,0.0,18.0,1.855,0.0
5805,0.0,18.0,2.318,0.0
5806,0.0,18.0,2.318,0.0
5807,0.0,18.0,0.27,0.0
5808,0.0,18.0,0.27,0.0
5809,0.0,18.0,0.27,0.0
5810,0.0,18.0,0.27,0.0
5811,0.0,18.0,0.27,0.0
5812,0.0,18.0,0.27,0.0
5813,0.0,18.0,0.27,0.0
5814,0.0,18.0,2.164,0.599
5815,0.0,18.0,1.855,4.346
5816,0.0,18.0,0.711,7.182
5817,0.0,18.0,0.541,8.928
5818,0.0,18.0,0.541,5.999
5819,0.0,18.0,1.461,8.056
5820,0.0,18.0,3.029,5.092
5821,0.0,18.0,1.345,6.276
5822,0.0,18.0,0.541,7.508
5823,0.0,18.0,0.541,3.761
5824,0.0,18.0,1.461,0.58
5825,0.0,18.0,3.091,0.339
5826,0.0,18.0,2.411,0.113
5827,0.0,18.0,2.133,0.0
5828,0.0,18.0,1.855,0.0
5829,0.0,18.0,2.318,0.0
5830,0.0,18.0,2.318,0.0
5831,0.0,18.0,0.27,0.0
5832,0.0,18.0,0.27,0.0
5833,1.91,60.0,0.27,0.0
5834,3.163,60.0,0.27,0.0
5835,3.949,60.0,0.27,0.0
5836,4.609,60.0,0.27,0.0
5837,4.812,60.0,0.27,0.0
5838,0.574,60.0,2.164,0.588
5839,0.0,19.3,1.855,3.925
5840,0.0,18.0,0.711,5.337
5841,0.0,18.0,0.541,7.059
5842,0.0,18.0,0.541,8.814
5843,0.0,18.0,1.461,10.011
5844,0.0,18.0,3.029,10.117
5845,0.0,18.0,1.345,10.001
5846,0.0,18.0,0.541,9.278
5847,0.0,18.0,0.541,7.79
5848,0.0,18.0,1.461,6.724
5849,0.0,18.0,3.091,5.134
5850,0.0,18.0,2.411,2.699
5851,0.0,18.0,2.133,0.0
5852,0.0,18.0,1.855,0.0
5853,0.0,18.0,2.318,0.0
5854,0.0,18.0,2.318,0.0
5855,1.807,60.0,0.27,0.0
5856,2.366,60.0,0.27,0.0
5857,2.509,60.0,0.27,0.0
5858,2.78,60.0,0.27,0.0
5859,2.789,60.0,0.27,0.0
5860,2.957,60.0,0.27,0.0
5861,3.073,60.0,0.27,0.0
5862,0.0,19.3,2.164,0.533
5863,0.0,18.0,1.855,4.31
5864,0.0,18.0,0.711,5.331
5865,0.0,18.0,0.541,4.762
5866,0.0,18.0,0.541,4.393
5867,0.0,18.0,1.461,3.939
5868,0.0,18.0,3.029,3.457
5869,0.0,18.0,1.345,4.065
5870,0.0,18.0,0.541,4.109
5871,0.0,18.0,0.541,5.902
5872,0.0,18.0,1.461,1.891
5873,0.0,18.0,3.091,2.792
5874,0.0,18.0,2.411,2.328
5875,0.0,18.0,2.133,0.0
5876,0.0,18.0,1.855,0.0
5877,0.0,18.0,2.318,0.0
5878,0.0,18.0,2.318,0.0
5879,0.0,18.0,0.27,0.0
5880,0.4,60.0,0.27,0.0
5881,0.692,60.0,0.27,0.0
5882,0.826,60.0,0.27,0.0
5883,0.946,60.0,0.27,0.0
5884,1.067,60.0,0.27,0.0
5885,1.094,60.0,0.27,0.0
5886,0.0,19.3,2.164,0.132
5887,0.0,18.0,1.855,0.56
5888,0.0,18.0,0.711,3.52
5889,0.0,18.0,0.541,5.96
5890,0.0,18.0,0.541,7.708
5891,0.0,18.0,1.461,5.13
5892,0.0,18.0,3.029,4.492
5893,0.0,18.0,1.345,3.369
5894,0.0,18.0,0.541,3.045
5895,0.0,18.0,0.541,3.288
5896,0.0,18.0,1.461,0.57
5897,0.0,18.0,3.091,0.327
5898,0.0,18.0,2.411,0.098
5899,0.0,18.0,2.133,0.0
5900,0.0,18.0,1.855,0.0
5901,0.0,18.0,2.318,0.0
5902,0.0,18.0,2.318,0.0
5903,0.0,18.0,0.27,0.0
5904,0.644,60.0,0.27,0.0
5905,1.132,60.0,0.27,0.0
5906,1.358,60.0,0.27,0.0
5907,1.582,60.0,0.27,0.0
5908,1.803,60.0,0.27,0.0
5909,1.741,60.0,0.27,0.0
5910,0.0,19.3,2.164,0.651
5911,0.0,18.0,1.855,1.667
5912,0.0,18.0,0.711,2.895
5913,0.0,18.0,0.541,5.692
5914,0.0,18.0,0.541,7.76
5915,0.0,18.0,1.461,11.565
5916,0.0,18.0,3.029,12.121
5917,0.0,18.0,1.345,10.154
5918,0.0,18.0,0.541,6.122
5919,0.0,18.0,0.541,2.297
5920,0.0,18.0,1.461,1.454
5921,0.0,18.0,3.091,3.611
5922,0.0,18.0,2.411,1.531
5923,0.0,18.0,2.133,0.0
5924,0.0,18.0,1.855,0.0
5925,0.0,18.0,2.318,0.0
5926,0.0,18.0,2.318,0.0
5927,0.0,18.0,0.27,0.0
5928,0.0,18.0,0.27,0.0
5929,1.083,60.0,0.27,0.0
5930,1.917,60.0,0.27,0.0
5931,2.35,60.0,0.27,0.0
5932,2.782,60.0,0.27,0.0
5933,3.124,60.0,0.27,0.0
5934,0.865,60.0,2.164,0.252
5935,0.0,19.3,1.855,3.358
5936,0.0,18.0,0.711,4.408
5937,0.0,18.0,0.541,6.267
5938,0.0,18.0,0.541,8.0
5939,0.0,18.0,1.461,9.218
5940,0.0,18.0,3.029,9.075
5941,0.0,18.0,1.345,9.154
5942,0.0,18.0,0.541,8.888
5943,0.0,18.0,0.541,8.271
5944,0.0,18.0,1.461,6.592
5945,0.0,18.0,3.091,4.522
5946,0.0,18.0,2.411,1.927
5947,0.0,18.0,2.133,0.0
5948,0.0,18.0,1.855,0.0
5949,0.0,18.0,2.318,0.0
5950,0.0,18.0,2.318,0.0
5951,0.179,60.0,0.27,0.0
5952,1.511,60.0,0.27,0.0
5953,2.279,60.0,0.27,0.0
5954,3.147,60.0,0.27,0.0
5955,3.622,60.0,0.27,0.0
5956,4.102,60.0,0.27,0.0
5957,4.389,60.0,0.27,0.0
5958,2.611,60.0,2.164,0.134
5959,0.0,19.3,1.855,2.276
5960,0.0,18.0,0.711,5.048
5961,0.0,18.0,0.541,7.806
5962,0.0,18.0,0.541,8.139
5963,0.0,18.0,1.461,7.03
5964,0.0,18.0,3.029,7.095
5965,0.0,18.0,1.345,4.548
5966,0.0,18.0,0.541,5.617
5967,0.0,18.0,0.541,4.4
5968,0.0,18.0,1.461,7.341
5969,0.0,18.0,3.091,4.145
5970,0.0,18.0,2.411,0.22
5971,0.0,18.0,2.133,0.0
5972,0.0,18.0,1.855,0.0
5973,0.283,60.0,2.318,0.0
5974,1.409,60.0,2.318,0.0
5975,4.109,60.0,0.27,0.0
5976,4.915,60.0,0.27,0.0
5977,5.525,60.0,0.27,0.0
5978,6.233,60.0,0.27,0.0
5979,6.589,60.0,0.27,0.0
5980,7.008,60.0,0.27,0.0
5981,7.157,60.0,0.27,0.0
5982,4.653,60.0,2.164,0.444
5983,0.283,60.0,1.855,3.237
5984,0.0,19.3,0.711,4.981
5985,0.0,18.0,0.541,6.477
5986,0.0,18.0,0.541,6.945
5987,0.0,18.0,1.461,8.905
5988,0.0,18.0,3.029,9.779
5989,0.0,18.0,1.345,10.507
5990,0.0,18.0,0.541,8.504
5991,0.0,18.0,0.541,7.101
5992,0.0,18.0,1.461,6.047
5993,0.0,18.0,3.091,4.628
5994,0.0,18.0,2.411,0.0
5995,0.0,18.0,2.133,0.0
5996,0.119,60.0,1.855,0.0
5997,0.633,60.0,2.318,0.0
5998,1.441,60.0,2.318,0.0
5999,4.032,60.0,0.27,0.0
6000,4.682,60.0,0.27,0.0
6001,5.246,60.0,0.27,0.0
6002,5.728,60.0,0.27,0.0
6003,6.051,60.0,0.27,0.0
6004,6.351,60.0,0.27,0.0
6005,6.635,60.0,0.27,0.0
6006,3.857,60.0,2.164,0.427
