Hour;Set_T;Temp;SFH15_kWh;SFH45_kWh;SFH100_kWh
4764;20;31,2;0;0;0
4765;20;31,8;0;0;0
4766;20;32,2;0;0;0
4767;20;32,2;0;0;0
4768;20;32,2;0;0;0
4769;20;31,3;0;0;0
4770;20;30;0;0;0
4771;20;27,9;0;0;0
4772;20;26,6;0;0;0
4773;20;25,6;0;0;0
4774;20;22,8;0;0;0
4775;20;21,7;0;0;0
4776;20;21,1;0;0;0
4777;20;21,2;0;0;0
4778;20;21,3;0;0;0
4779;20;21,8;0;0;0
4780;20;21,6;0;0;0
4781;20;21,2;0;0;0
4782;20;21,9;0;0;0
4783;20;23,9;0;0;0
4784;20;25,3;0;0;0
4785;20;27,1;0;0;0
4786;20;28,8;0;0;0
4787;20;29,4;0;0;0
4788;20;28,4;0;0;0
4789;20;27,7;0;0;0
4790;20;29,5;0;0;0
4791;20;28;0;0;0
4792;20;29;0;0;0
4793;20;28,7;0;0;0
4794;20;27,4;0;0;0
4795;20;26,3;0;0;0
4796;20;25,9;0;0;0
4797;20;25,1;0;0;0
4798;20;24,6;0;0;0
4799;20;24,4;0;0;0
4800;20;23,1;0;0;0
4801;20;22,4;0;0;0
4802;20;21,4;0;0;0
4803;20;18,4;0;0;0
4804;20;15,8;0;0;0
4805;20;15,9;0;0;0
4806;20;17;0;0;0
4807;20;18,8;0;0;0
4808;20;20,6;0;0;0
4809;20;23,2;0;0;0
4810;20;25,5;0;0;0
4811;20;27,1;0;0;0
4812;20;27,1;0;0;0
4813;20;28,4;0;0;0
4814;20;28,9;0;0;0
4815;20;27,6;0;0;0
4816;20;27,9;0;0;0
4817;20;27;0;0;0
4818;20;25,4;0;0;0
4819;20;24,2;0;0;0
4820;20;23,2;0;0;0
4821;20;22,5;0;0;0
4822;20;21,4;0;0;0
4823;20;19,9;0;0;0
4824;20;18,9;0;0;0
4825;20;18;0;0;0
4826;20;17,2;0;0;0
4827;20;16,5;0;0;0
4828;20;16,2;0;16,2333;0
4829;20;17,3;0;125,213;0
4830;20;19,9;0;0;0
4831;20;21,5;0;0;0
4832;20;22,2;0;0;0
4833;20;23,7;0;0;0
4834;20;24,8;0;0;0
4835;20;25,7;0;0;0
4836;20;24,6;0;0;0
4837;20;22,5;0;0;0
4838;20;24,1;0;0;0
4839;20;23;0;0;0
4840;20;21,8;0;0;0
4841;20;21,4;0;0;0
4842;20;18,2;0;0;0
4843;20;18,2;0;0;0
4844;20;18,3;0;0;0
4845;20;18,2;0;0;0
4846;20;17,2;0;0;0
4847;20;16,7;0;0;0
4848;20;16,1;0;0;0
4849;20;15,5;0;0;0
4850;20;15,1;0;0;0,0363907
4851;20;14,7;0;318,306;3,0576
4852;20;14,8;0;479,945;3464,42
4853;20;15,8;0;645,385;644,355
4854;20;17;0;0;277,359
4855;20;18,5;0;0;133,073
4856;20;20,1;0;0;67,8918
4857;20;21,6;0;0;35,8883
4858;20;23,5;0;0;0
4859;20;26,6;0;0;0
4860;20;26,6;0;0;0
4861;20;27,5;0;0;0
4862;20;26,5;0;0;0
4863;20;26,9;0;0;0
4864;20;24,4;0;0;0
4865;20;23,3;0;0;0
4866;20;22,4;0;0;0
4867;20;20,9;0;0;0
4868;20;20,8;0;0;0
4869;20;19,7;0;0;0
4870;20;17,8;0;0;0
4871;20;18,1;0;0;0
4872;20;17,5;0;0;0
4873;20;17;0;0;0
4874;20;17,1;0;0;0
4875;20;17;0;0;0
4876;20;17,8;0;0;0
4877;20;18,1;0;0;0
4878;20;19;0;0;0
4879;20;19,5;0;0;0
4880;20;20,3;0;0;0
4881;20;21,8;0;0;0
4882;20;22,5;0;0;0
4883;20;24;0;0;0
4884;20;24,8;0;0;0
4885;20;25,6;0;0;0
4886;20;26,2;0;0;0
4887;20;25,7;0;0;0
4888;20;25,4;0;0;0
4889;20;23,8;0;0;0
4890;20;22,9;0;0;0
4891;20;22,2;0;0;0
4892;20;21,2;0;0;0
4893;20;19,9;0;0;0
4894;20;19,4;0;0;0
4895;20;19,3;0;0;0
4896;20;18,8;0;0;0
4897;20;18;0;0;0
4898;20;18,4;0;0;0
4899;20;18,3;0;0;0
4900;20;16,7;0;53,4039;0
4901;20;16,9;0;180,002;0
4902;20;17,2;0;0;0
4903;20;16,9;0;0;0
4904;20;17,9;0;0;0
4905;20;17,2;0;0;0
4906;20;19,4;0;0;0
4907;20;21;0;0;0
4908;20;20,5;0;0;0
4909;20;21,2;0;0;0
4910;20;20;0;0;0
4911;20;20,1;0;0;0
4912;20;19;0;0;0
4913;20;18,8;0;0;0
4914;20;17,9;0;0;0
4915;20;17;0;0;0
4916;20;16,4;0;0;0
4917;20;16,6;0;0;0
4918;20;16,3;0;0;0
4919;20;16;0;0;0
4920;20;15,7;0;0;0
4921;20;15,2;0;0;2,1189
4922;20;14,5;0;0;5,69144
4923;20;13,9;0;0;1697,92
4924;20;13,9;0;0;1730,86
4925;20;14,3;0;147,705;1985,83
4926;20;14,8;0;0;576,258
4927;20;15,7;0;0;252,813
4928;20;16,6;0;0;122,09
4929;20;18,1;0;0;59,658
4930;20;18,7;0;0;29,5848
4931;20;17,9;0;0;0
4932;20;19,6;0;0;0
4933;20;18,9;0;0;0
4934;20;18,2;0;0;0
4935;20;17;0;0;0
4936;20;16,3;0;0;0
4937;20;16;0;0;0
4938;20;15,4;0;0;0
4939;20;15,3;0;0;0
4940;20;15,2;0;0;0
4941;20;14,7;0;0;0
4942;20;14,6;0;0;0,446075
4943;20;14,3;0;0;1681,14
4944;20;14,3;0;0;583,374
4945;20;14,2;0;0;1851,47
4946;20;13,9;0;0;1368,93
4947;20;13,8;0;0;1152,65
4948;20;13,1;0;844,027;2415,4
4949;20;13,8;0;0;696,043
4950;20;15,3;0;0;298,399
4951;20;16,4;0;0;147,702
4952;20;18,5;0;0;77,2702
4953;20;19,3;0;0;34,7136
4954;20;20;0;0;15,9245
4955;20;21,1;0;0;0
4956;20;21,4;0;0;0
4957;20;22,1;0;0;0
4958;20;23,3;0;0;0
4959;20;22;0;0;0
4960;20;22,4;0;0;0
4961;20;22,6;0;0;0
4962;20;21,6;0;0;0
4963;20;19,1;0;0;0
4964;20;17,4;0;0;0
4965;20;16,6;0;0;0
4966;20;17;0;0;0
4967;20;16,6;0;0;0
4968;20;16,4;0;0;0
4969;20;16,4;0;0;0
4970;20;16,4;0;0;0
4971;20;16,7;0;0;0
4972;20;16,7;0;17,7625;0
4973;20;17,4;0;0;0,447436
4974;20;17,9;0;0;0
4975;20;19,5;0;0;0
4976;20;21;0;0;0
4977;20;22,1;0;0;0
4978;20;22,9;0;0;0
4979;20;23,9;0;0;0
4980;20;24,7;0;0;0
4981;20;25,8;0;0;0
4982;20;26,5;0;0;0
4983;20;25,9;0;0;0
4984;20;25,6;0;0;0
4985;20;25,3;0;0;0
4986;20;24,7;0;0;0
4987;20;23,8;0;0;0
4988;20;23,2;0;0;0
4989;20;21,9;0;0;0
4990;20;21,7;0;0;0
4991;20;21,7;0;0;0
4992;20;21,7;0;0;0
4993;20;21,5;0;0;0
4994;20;21,6;0;0;0
4995;20;21,1;0;0;0
4996;20;20,7;0;0;0
4997;20;20,4;0;0;0
4998;20;20,6;0;0;0
4999;20;21,2;0;0;0
5000;20;22,5;0;0;0
5001;20;23,3;0;0;0
5002;20;23,4;0;0;0
5003;20;24,5;0;0;0
5004;20;24,8;0;0;0
5005;20;25,6;0;0;0
5006;20;26,1;0;0;0
5007;20;26,1;0;0;0
5008;20;26,3;0;0;0
5009;20;26,2;0;0;0
5010;20;24,9;0;0;0
5011;20;23,2;0;0;0
5012;20;21,1;0;0;0
5013;20;18,5;0;0;0
5014;20;17,3;0;0;0
5015;20;16,5;0;0;0
5016;20;15,8;0;0;0
5017;20;15,2;0;0;0
5018;20;15;0;0;0
5019;20;14,4;0;88,1449;0
5020;20;14,3;0;224,002;1,28203
5021;20;14,8;0;376,75;802,868
5022;20;17;0;527,666;327,09
5023;20;18,5;0;0;147,786
5024;20;20;0;0;65,5253
5025;20;21,9;0;0;0
5026;20;22,9;0;0;0
5027;20;24,6;0;0;0
5028;20;25,6;0;0;0
5029;20;27,1;0;0;0
5030;20;28,8;0;0;0
5031;20;29;0;0;0
5032;20;28,1;0;0;0
5033;20;26,7;0;0;0
5034;20;26,2;0;0;0
5035;20;24,7;0;0;0
5036;20;23,4;0;0;0
5037;20;22,3;0;0;0
5038;20;21,1;0;0;0
5039;20;19,6;0;0;0
5040;20;19;0;0;0
5041;20;19,2;0;0;0
5042;20;18,6;0;0;0
5043;20;18,5;0;0;0
5044;20;18,4;0;0;0
5045;20;20,3;0;0;0
5046;20;22,1;0;0;0
5047;20;23,9;0;0;0
5048;20;25,3;0;0;0
5049;20;26,7;0;0;0
5050;20;27,1;0;0;0
5051;20;26,3;0;0;0
5052;20;26,7;0;0;0
5053;20;28,4;0;0;0
5054;20;28,7;0;0;0
5055;20;27,6;0;0;0
5056;20;26,8;0;0;0
5057;20;25,5;0;0;0
5058;20;24,9;0;0;0
5059;20;23;0;0;0
5060;20;20,5;0;0;0
5061;20;19,9;0;0;0
5062;20;19;0;0;0
5063;20;18,4;0;0;0
5064;20;18,2;0;0;0
5065;20;18;0;0;0
5066;20;18;0;0;0
5067;20;17,8;0;0;0
5068;20;17,5;0;112,276;0
5069;20;18,2;0;248,7;0
5070;20;18,5;0;0;0
5071;20;20,5;0;0;0
5072;20;20,2;0;0;0
5073;20;20,7;0;0;0
5074;20;21,5;0;0;0
5075;20;22,2;0;0;0
5076;20;22,6;0;0;0
5077;20;24,8;0;0;0
5078;20;24,9;0;0;0
5079;20;25,9;0;0;0
5080;20;25,7;0;0;0
5081;20;25,3;0;0;0
5082;20;24,7;0;0;0
5083;20;22,8;0;0;0
5084;20;21,2;0;0;0
5085;20;20,4;0;0;0
5086;20;19,6;0;0;0
5087;20;18,5;0;0;0
5088;20;17,8;0;0;0
5089;20;17,7;0;0;0
5090;20;17,4;0;0;0
5091;20;17,2;0;0;0
5092;20;17;0;0;0
5093;20;17,7;0;0;0
5094;20;19,8;0;0;0
5095;20;22;0;0;0
5096;20;23,7;0;0;0
5097;20;25,7;0;0;0
5098;20;26,5;0;0;0
5099;20;27,6;0;0;0
5100;20;29,7;0;0;0
5101;20;29,8;0;0;0
5102;20;29,6;0;0;0
5103;20;30,3;0;0;0
5104;20;30,5;0;0;0
5105;20;28,8;0;0;0
5106;20;28,1;0;0;0
5107;20;25,5;0;0;0
5108;20;24,6;0;0;0
5109;20;25;0;0;0
5110;20;23,3;0;0;0
5111;20;22,2;0;0;0
5112;20;20,9;0;0;0
5113;20;20,3;0;0;0
5114;20;19,3;0;0;0
5115;20;18,7;0;0;0
5116;20;18,1;0;0;0
5117;20;19;0;0;0
5118;20;21,9;0;0;0
5119;20;23,9;0;0;0
5120;20;25,2;0;0;0
5121;20;26,5;0;0;0
5122;20;27,9;0;0;0
5123;20;30,3;0;0;0
5124;20;31,7;0;0;0
5125;20;33,2;0;0;0
5126;20;33,6;0;0;0
5127;20;34,4;0;0;0
5128;20;34,2;0;0;0
5129;20;33,4;0;0;0
5130;20;30,6;0;0;0
5131;20;26,7;0;0;0
5132;20;26,1;0;0;0
5133;20;25,6;0;0;0
5134;20;26,3;0;0;0
5135;20;26,3;0;0;0
5136;20;24,4;0;0;0
5137;20;23,4;0;0;0
5138;20;21,9;0;0;0
5139;20;22,2;0;0;0
5140;20;23,1;0;0;0
5141;20;25,2;0;0;0
5142;20;26,5;0;0;0
5143;20;27,1;0;0;0
5144;20;29,1;0;0;0
5145;20;30,6;0;0;0
5146;20;32,3;0;0;0
5147;20;34;0;0;0
5148;20;34,8;0;0;0
5149;20;35,6;0;0;0
5150;20;35,1;0;0;0
5151;20;34,4;0;0;0
5152;20;33,7;0;0;0
5153;20;32,4;0;0;0
5154;20;31;0;0;0
5155;20;29,6;0;0;0
5156;20;28,4;0;0;0
5157;20;27,4;0;0;0
5158;20;27;0;0;0
5159;20;25,5;0;0;0
5160;20;25;0;0;0
5161;20;24,4;0;0;0
5162;20;24,4;0;0;0
5163;20;23,5;0;0;0
5164;20;23,1;0;0;0
5165;20;23,4;0;0;0
5166;20;24,4;0;0;0
5167;20;26,1;0;0;0
5168;20;27,5;0;0;0
5169;20;28,7;0;0;0
5170;20;29,8;0;0;0
5171;20;30,9;0;0;0
5172;20;32,4;0;0;0
5173;20;32,8;0;0;0
5174;20;33,3;0;0;0
5175;20;31,6;0;0;0
5176;20;30,4;0;0;0
5177;20;30,5;0;0;0
5178;20;28,3;0;0;0
5179;20;27;0;0;0
5180;20;25,8;0;0;0
5181;20;25;0;0;0
5182;20;23,8;0;0;0
5183;20;22,2;0;0;0
5184;20;21,1;0;0;0
5185;20;20,5;0;0;0
5186;20;20;0;0;0
5187;20;19,4;0;0;0
5188;20;19,2;0;0;0
5189;20;19,8;0;0;0
5190;20;22,2;0;0;0
5191;20;24,6;0;0;0
5192;20;26,7;0;0;0
5193;20;28,2;0;0;0
5194;20;29,3;0;0;0
5195;20;30,4;0;0;0
5196;20;30,6;0;0;0
5197;20;31;0;0;0
5198;20;30,8;0;0;0
5199;20;30,4;0;0;0
5200;20;28,9;0;0;0
5201;20;28,2;0;0;0
5202;20;27,1;0;0;0
5203;20;25,3;0;0;0
5204;20;24,5;0;0;0
5205;20;23;0;0;0
5206;20;22,2;0;0;0
5207;20;22,1;0;0;0
5208;20;21,3;0;0;0
5209;20;20,8;0;0;0
5210;20;20,9;0;0;0
5211;20;20,7;0;0;0
5212;20;19,6;0;0;0
5213;20;19,4;0;0;0
5214;20;20,1;0;0;0
5215;20;20,7;0;0;0
5216;20;21,5;0;0;0
5217;20;22,7;0;0;0
5218;20;23,3;0;0;0
5219;20;23,3;0;0;0
5220;20;24,5;0;0;0
5221;20;25,2;0;0;0
5222;20;25,2;0;0;0
5223;20;24,8;0;0;0
5224;20;24,6;0;0;0
5225;20;23,9;0;0;0
5226;20;23;0;0;0
5227;20;21,1;0;0;0
5228;20;19,5;0;0;0
5229;20;19,4;0;0;0
5230;20;18,3;0;0;0
5231;20;18,1;0;0;0
5232;20;16,8;0;0;0
5233;20;15,5;0;0;0
5234;20;14,3;0;6,16253;0
5235;20;13,9;0;113,518;0
5236;20;15;0;253,484;0
5237;20;16;0;407,084;1248,48
5238;20;17,6;0;563,566;473,543
5239;20;18;0;0;205,21
5240;20;19,4;0;0;102,742
5241;20;21;0;0;55,0105
5242;20;22,4;0;0;0
5243;20;23,8;0;0;0
5244;20;24,6;0;0;0
5245;20;26;0;0;0
5246;20;27;0;0;0
5247;20;27;0;0;0
5248;20;27,2;0;0;0
5249;20;26,5;0;0;0
5250;20;24,5;0;0;0
5251;20;22,9;0;0;0
5252;20;22,5;0;0;0
5253;20;21,6;0;0;0
5254;20;20,5;0;0;0
5255;20;19,6;0;0;0
5256;20;18,5;0;0;0
5257;20;18,2;0;0;0
5258;20;17,7;0;0;0
5259;20;18,2;0;0;0
5260;20;16,9;0;0;0
5261;20;17,2;0;6,57255;0
5262;20;16,8;0;0;0
5263;20;17;0;56,2867;0
5264;20;17,1;0;15,6546;0
5265;20;16,7;0;471,333;0,641355
5266;20;15,9;0;639,819;3,11832
5267;20;16,1;0;161,803;4,39193
5268;20;16,3;0;318,619;4,52074
5269;20;16,8;0;0;3,41991
5270;20;16,9;0;0;3,40685
5271;20;17,5;0;0;2,32847
5272;20;17,7;0;0;1,45926
5273;20;17,9;0;0;0,459271
5274;20;17,8;0;0;0
5275;20;17,1;0;0;0
5276;20;16,3;0;0;0,529064
5277;20;16;0;0;1,96515
5278;20;15,3;0;0;3634,42
5279;20;14;0,0923529;0;982,747
5280;20;13,7;23,6945;863,287;5403,35
5281;20;13,2;57,6941;1081,67;1661,72
5282;20;12,6;97,0289;1162,41;5735,66
5283;20;12,4;139,938;808,317;1662,65
5284;20;12,3;185,443;1294,73;3146,35
5285;20;13;232,269;364,596;1668,87
5286;20;15,1;276,384;234,008;587,656
5287;20;16,3;16,0114;217,627;250,945
5288;20;17,7;6,91464;198,918;115,368
5289;20;19,3;5,48393;188,632;60,7646
5290;20;19,5;1,39853;171,213;0
5291;20;20,8;0;0;0
5292;20;22,2;0;0;0
5293;20;23,1;0;0;0
5294;20;23,1;0;0;0
5295;20;23,2;0;0;0
5296;20;22,2;0;0;0
5297;20;21,8;0;0;0
5298;20;19,8;0;0;0
5299;20;19,4;0;0;0
5300;20;19,2;0;0;0
5301;20;17,9;0;0;0
5302;20;15,6;0;0;0
5303;20;14,5;0;0;0
5304;20;13,9;0;0;0
5305;20;13,8;0;0;0
5306;20;13,6;0;0;3588,01
5307;20;12,5;0;83,524;2710,84
5308;20;12,7;0;361,81;848,848
5309;20;12,9;0;527,466;1302,98
5310;20;12,8;0;696,768;3251,2
5311;20;12,6;0;868,453;2506,18
5312;20;12,7;0;1042;3416,88
5313;20;14;0;0;627,769
5314;20;15,1;0;0;265,738
5315;20;16,3;0;0;122,457
5316;20;17,2;0;0;59,3582
5317;20;18;0;0;0
5318;20;17,9;0;0;0
5319;20;18,1;0;0;0
5320;20;17,5;0;0;0
5321;20;17;0;0;0
5322;20;16;0;0;0
5323;20;14,9;0;0;0
5324;20;13,7;0;0;0
5325;20;14,2;0;0;0
5326;20;14;0;0;0
5327;20;13,4;0;0;4573,75
5328;20;12,3;0;0;1518,96
5329;20;12,3;0;0;2241,8
5330;20;12;0;0;6003,6
5331;20;12,8;0;284,757;2072,14
5332;20;13,1;0;919,383;1385,86
5333;20;13,3;0;1097,43;1025,3
5334;20;12,8;0;84,9219;808,445
5335;20;13,4;0;20,7907;1075,41
5336;20;12,9;0;793,719;1134,75
5337;20;13,1;0;300,359;980,807
5338;20;13,1;0;147,376;818,284
5339;20;13,4;0;125,087;340,149
5340;20;13,8;0;120,303;166,926
5341;20;13,6;0;116,55;950,464
5342;20;14,7;0;107,983;359,718
5343;20;14,8;0;105,36;176,173
5344;20;14,4;0;104,654;99,5616
5345;20;13,5;0;105,63;1006,77
5346;20;13,5;3,72369;106,662;1689,57
5347;20;13,3;30,0324;106,049;610,869
5348;20;13,4;64,2912;105,925;893,448
5349;20;12,7;103,437;1059;1972,63
5350;20;12;145,746;987,19;1316,38
5351;20;11,3;190,934;461,324;1896,53
5352;20;10,6;239,056;786,978;1726,89
5353;20;10,3;288,92;1623,37;1837,76
5354;20;10,5;339,79;1872,77;2118,74
5355;20;9,8;391,761;1362,8;1649,9
5356;20;10,6;443,923;1420,08;1949,57
5357;20;11,5;495,982;761,523;2369,83
5358;20;11,7;544,883;659,416;740,685
5359;20;12,8;590,359;631,787;315,169
5360;20;14,7;220,781;594,071;144,595
5361;20;16,9;214,567;573,722;81,3625
5362;20;19,2;198,528;536,913;36,2208
5363;20;19,8;0;0;12,9448
5364;20;21;0;0;0
5365;20;21,4;0;0;0
5366;20;21,9;0;0;0
5367;20;22,4;0;0;0
5368;20;22,5;0;0;0
5369;20;21,7;0;0;0
5370;20;19,5;0;0;0
5371;20;17,9;0;0;0
5372;20;16,8;0;0;0
5373;20;15,5;0;0;0
5374;20;14,6;0;0;0
5375;20;13,8;0;0;0
5376;20;12,8;0;0;0
5377;20;12,4;0;0;1407,88
5378;20;11,8;0;0;2069,3
5379;20;11,7;0;0;9547,54
5380;20;11,3;0;435,802;1161,87
5381;20;11,7;0;607,625;1399,67
5382;20;14,1;0;777,715;524,521
5383;20;16,2;0;45,0085;237,644
5384;20;18,3;0;0;118,907
5385;20;20,1;0;0;63,9039
5386;20;21,1;0;0;34,5666
5387;20;22,1;0;0;9,66907
5388;20;23,1;0;0;0
5389;20;23,8;0;0;0
5390;20;24,2;0;0;0
5391;20;24,5;0;0;0
5392;20;24,5;0;0;0
5393;20;23,9;0;0;0
5394;20;22,4;0;0;0
5395;20;20,8;0;0;0
5396;20;19,8;0;0;0
5397;20;18;0;0;0
5398;20;17,1;0;0;0
5399;20;16,3;0;0;0
5400;20;15,4;0;0;0
5401;20;15;0;0;0
5402;20;14,5;0;0;0
5403;20;14,2;0;0;1,06221
5404;20;13,9;0;279,797;3183,39
5405;20;13,9;0;459,351;4980,76
5406;20;16,5;0;622,866;669,46
5407;20;18,6;0;0;285,22
5408;20;20,7;0;0;135,083
5409;20;21,8;0;0;68,754
5410;20;23,4;0;0;0
5411;20;24,8;0;0;0
5412;20;26,4;0;0;0
5413;20;28,1;0;0;0
5414;20;28,9;0;0;0
5415;20;29,4;0;0;0
5416;20;29,1;0;0;0
5417;20;28,3;0;0;0
5418;20;26,7;0;0;0
5419;20;24,2;0;0;0
5420;20;21,8;0;0;0
5421;20;20;0;0;0
5422;20;18,7;0;0;0
5423;20;18,1;0;0;0
5424;20;17,5;0;0;0
5425;20;16,8;0;0;0
5426;20;16,5;0;0;0
5427;20;16,5;0;0;0
5428;20;16,3;0;7,46822;0
5429;20;16,9;0;125,548;0
5430;20;18,6;0;0;0
5431;20;20,8;0;0;0
5432;20;23,1;0;0;0
5433;20;25,1;0;0;0
5434;20;27,3;0;0;0
5435;20;28,3;0;0;0
5436;20;27,2;0;0;0
5437;20;27,8;0;0;0
5438;20;27,9;0;0;0
5439;20;27,8;0;0;0
5440;20;27,2;0;0;0
5441;20;26,7;0;0;0
5442;20;25,8;0;0;0
5443;20;23,6;0;0;0
5444;20;22,4;0;0;0
5445;20;21,4;0;0;0
5446;20;20,5;0;0;0
5447;20;19,4;0;0;0
5448;20;19,9;0;0;0
5449;20;18,9;0;0;0
5450;20;17,5;0;0;0
5451;20;17,3;0;0;0
5452;20;17,5;0;0;0
5453;20;17,6;0;0;0
5454;20;19,4;0;0;0
5455;20;20,6;0;0;0
5456;20;21,6;0;0;0
5457;20;22,7;0;0;0
5458;20;23,7;0;0;0
5459;20;24,8;0;0;0
5460;20;25,5;0;0;0
5461;20;25,9;0;0;0
5462;20;26,4;0;0;0
5463;20;26,7;0;0;0
5464;20;26,8;0;0;0
5465;20;26;0;0;0
5466;20;24,5;0;0;0
5467;20;23,4;0;0;0
5468;20;21,8;0;0;0
5469;20;20,5;0;0;0
5470;20;19,3;0;0;0
5471;20;18,3;0;0;0
5472;20;17,8;0;0;0
5473;20;17,3;0;0;0
5474;20;16,9;0;0;0
5475;20;16,6;0;9,22968;0
5476;20;16,4;0;123,662;0
5477;20;16,8;0;263,149;0
5478;20;18,7;0;0;0
5479;20;20,9;0;0;0
5480;20;22,5;0;0;0
5481;20;24,2;0;0;0
5482;20;25,6;0;0;0
5483;20;26,5;0;0;0
5484;20;28,3;0;0;0
5485;20;29,2;0;0;0
5486;20;29,8;0;0;0
5487;20;29,8;0;0;0
5488;20;29,4;0;0;0
5489;20;28,4;0;0;0
5490;20;26,1;0;0;0
5491;20;24;0;0;0
5492;20;23;0;0;0
5493;20;20,9;0;0;0
5494;20;19,6;0;0;0
5495;20;18,5;0;0;0
5496;20;17,6;0;0;0
5497;20;17,1;0;0;0
5498;20;16,8;0;0;0
5499;20;16,4;0;0;0
5500;20;16,2;0;24,8886;0
5501;20;16,7;0;139,663;0
5502;20;18,9;0;277,134;0
5503;20;21,6;0;0;0
5504;20;23,7;0;0;0
5505;20;25,6;0;0;0
5506;20;27,7;0;0;0
5507;20;30,2;0;0;0
5508;20;31,7;0;0;0
5509;20;32,1;0;0;0
5510;20;30,2;0;0;0
5511;20;23,8;0;0;0
5512;20;21,6;0;0;0
5513;20;22,3;0;0;0
5514;20;21,4;0;0;0
5515;20;19,6;0;0;0
5516;20;19;0;0;0
5517;20;19,1;0;0;0
5518;20;19;0;0;0
5519;20;18,5;0;0;0
5520;20;17,5;0;0;0
5521;20;17,3;0;0;0
5522;20;17,5;0;0;0
5523;20;17,5;0;0;0
5524;20;17,4;0;0;0
5525;20;17,7;0;0;0
5526;20;18,1;0;0;0
5527;20;19,4;0;0;0
5528;20;20,6;0;0;0
5529;20;21;0;0;0
5530;20;22;0;0;0
5531;20;23,1;0;0;0
5532;20;23,3;0;0;0
5533;20;22,7;0;0;0
5534;20;22,9;0;0;0
5535;20;23,3;0;0;0
5536;20;23,1;0;0;0
5537;20;21,6;0;0;0
5538;20;19,8;0;0;0
5539;20;19;0;0;0
5540;20;18,1;0;0;0
5541;20;17,3;0;0;0
5542;20;15,6;0;0;0
5543;20;14,3;0;0;0
5544;20;14,2;0;0;0
5545;20;13,9;0;0;0
5546;20;12,8;0;237,447;3,97964
5547;20;11,8;0;396,542;1967,41
5548;20;11,6;0;565,579;2731
5549;20;11,7;0;741,329;1416,56
5550;20;15;0;909,913;914,181
5551;20;17,2;0;1075,73;367,664
5552;20;18,7;0;0;171,789
5553;20;19,3;0;0;88,2804
5554;20;20;0;0;37,21
5555;20;20,8;0;0;0
5556;20;21,4;0;0;0
5557;20;22,1;0;0;0
5558;20;22,4;0;0;0
5559;20;22,5;0;0;0
5560;20;22,5;0;0;0
5561;20;21,8;0;0;0
5562;20;20,3;0;0;0
5563;20;17,2;0;0;0
5564;20;15,6;0;0;0
5565;20;15,5;0;0;0
5566;20;13,8;0;0;0
5567;20;12,9;0;0;0
5568;20;12,1;0;0;0
5569;20;11,5;0;0;1503,31
5570;20;10,9;0;348,235;1773,6
5571;20;10,3;0;517,891;1774,9
5572;20;9,9;0;694,78;1703,07
5573;20;10,5;0;874,937;1614,2
5574;20;13,3;0;1049,67;2004,01
5575;20;16,2;0;1218,52;584,274
5576;20;17,6;0;805,432;257,82
5577;20;18,8;0;105,386;129,824
5578;20;20;0;100,94;69,9306
5579;20;21,3;0;85,6642;28,0961
5580;20;22,3;0;72,5755;7,76635
5581;20;23,4;0;0;0
5582;20;23,8;0;0;0
5583;20;24,5;0;0;0
5584;20;24,6;0;0;0
5585;20;24,1;0;0;0
5586;20;22,1;0;0;0
5587;20;19,5;0;0;0
5588;20;18,4;0;0;0
5589;20;16,9;0;0;0
5590;20;16;0;0;0
5591;20;15,6;0;0;0
5592;20;14,8;0;0;0
5593;20;13,9;0;0;0
5594;20;13,6;0;0;2357,43
5595;20;13,3;0;0;1523,73
5596;20;13,1;0;14,0911;1089,27
5597;20;13,5;0;521,196;2808,26
5598;20;16;0;221,724;680,472
5599;20;18,2;0;0;290,222
5600;20;19,7;0;0;139,554
5601;20;21,1;0;0;72,8303
5602;20;22,3;0;0;38,1383
5603;20;23,8;0;0;0
5604;20;25,1;0;0;0
5605;20;26,5;0;0;0
5606;20;27,8;0;0;0
5607;20;28,6;0;0;0
5608;20;27,8;0;0;0
5609;20;26,8;0;0;0
5610;20;24,1;0;0;0
5611;20;21,5;0;0;0
5612;20;19,9;0;0;0
5613;20;19;0;0;0
5614;20;18,5;0;0;0
5615;20;17,8;0;0;0
5616;20;16,9;0;0;0
5617;20;16,9;0;0;0
5618;20;15,9;0;0;0
5619;20;15,5;0;0;0
5620;20;15,1;0;16,5131;0,630363
5621;20;15,3;0;257,367;3,3984
5622;20;17,6;0;0;2,60343
5623;20;20,2;0;0;0,0677455
5624;20;22,4;0;0;0
5625;20;24,9;0;0;0
5626;20;26,7;0;0;0
5627;20;28;0;0;0
5628;20;29,9;0;0;0
5629;20;31,5;0;0;0
5630;20;30,9;0;0;0
5631;20;31,3;0;0;0
5632;20;31,5;0;0;0
5633;20;30,1;0;0;0
5634;20;25,9;0;0;0
5635;20;23,4;0;0;0
5636;20;22,6;0;0;0
5637;20;21;0;0;0
5638;20;20,3;0;0;0
5639;20;18,9;0;0;0
5640;20;18,8;0;0;0
5641;20;18,2;0;0;0
5642;20;17,7;0;0;0
5643;20;17,4;0;0;0
5644;20;17,4;0;0;0
5645;20;18,4;0;49,6532;0
5646;20;19,6;0;0;0
5647;20;21,6;0;0;0
5648;20;24,1;0;0;0
5649;20;26;0;0;0
5650;20;26,2;0;0;0
5651;20;22,4;0;0;0
5652;20;20,9;0;0;0
5653;20;22;0;0;0
5654;20;23;0;0;0
