,Qs,HeatStockTemperature,DHWStockTemperature,ElectricConsumption,SolarPVProduction
7672,4.202,40.0,67.3,4.382,0.0
7673,2.37,40.0,65.3,9.274,0.0
7674,4.834,40.0,62.7,7.233,0.0
7675,6.36,40.0,59.1,6.399,0.0
7676,7.746,40.0,55.9,5.564,0.0
7677,6.952,40.0,54.0,6.955,0.0
7678,7.701,40.0,52.2,6.955,0.0
7679,13.758,40.0,52.1,0.811,0.0
7680,14.482,40.0,52.0,0.811,0.0
7681,15.259,40.0,51.8,0.811,0.0
7682,16.012,40.0,51.7,0.811,0.0
7683,16.343,40.0,51.6,0.811,0.0
7684,16.802,40.0,51.5,0.811,0.0
7685,17.024,40.0,70.0,0.811,0.0
7686,13.035,40.0,65.4,6.492,0.0
7687,14.043,40.0,60.8,5.564,0.0
7688,11.214,40.0,58.8,2.133,0.0
7689,5.676,40.0,58.0,1.623,0.0
7690,1.584,40.0,57.1,1.623,0.0
7691,0.0,18.0,55.9,4.382,0.0
7692,0.0,18.0,54.2,9.088,0.0
7693,0.0,18.0,53.0,4.034,0.0
7694,0.0,18.0,52.2,1.623,0.0
7695,0.0,18.0,51.4,1.623,0.0
7696,3.474,40.0,50.3,4.382,0.0
7697,1.427,40.0,70.0,9.274,0.0
7698,3.764,40.0,67.2,7.233,0.0
7699,5.451,40.0,63.3,6.399,0.0
7700,6.896,40.0,59.9,5.564,0.0
7701,6.043,40.0,57.8,6.955,0.0
7702,6.855,40.0,55.9,6.955,0.0
7703,12.833,40.0,55.8,0.811,0.0
7704,13.371,40.0,55.6,0.811,0.0
7705,14.249,40.0,55.5,0.811,0.0
7706,14.965,40.0,55.4,0.811,0.0
7707,15.363,40.0,55.2,0.811,0.0
7708,15.806,40.0,55.1,0.811,0.0
7709,16.204,40.0,53.0,0.811,0.0
7710,12.309,40.0,70.0,6.492,0.0
7711,13.398,40.0,65.1,5.564,0.0
7712,11.412,40.0,62.9,2.133,0.0
7713,2.099,40.0,62.0,1.623,0.0
7714,3.424,40.0,61.1,1.623,0.0
7715,0.324,40.0,59.7,4.382,0.0
7716,0.0,18.0,57.9,9.088,0.0
7717,0.0,18.0,56.6,4.034,0.0
7718,0.873,40.0,55.8,1.623,0.0
7719,4.584,40.0,54.9,1.623,0.0
7720,9.216,40.0,53.7,4.382,0.0
7721,5.489,40.0,52.1,9.274,0.0
7722,6.965,40.0,50.1,7.233,0.0
7723,7.543,40.0,70.0,6.399,0.0
7724,8.166,40.0,66.3,5.564,0.0
7725,6.339,40.0,63.9,6.955,0.0
7726,6.112,40.0,61.8,6.955,0.0
7727,11.223,40.0,61.6,0.811,0.0
7728,10.722,40.0,61.5,0.811,0.0
7729,10.287,40.0,61.3,0.811,0.0
7730,9.85,40.0,61.2,0.811,0.0
7731,9.546,40.0,61.0,0.811,0.0
7732,9.344,40.0,60.8,0.811,0.0
7733,9.008,40.0,58.5,0.811,0.0
7734,4.49,40.0,54.7,6.492,0.0
7735,5.477,40.0,51.0,5.564,0.0
7736,7.926,40.0,70.0,2.133,0.0
7737,0.0,18.0,69.0,1.623,0.0
7738,0.0,18.0,67.9,1.623,0.0
7739,0.0,18.0,66.4,4.382,0.0
7740,0.0,18.0,64.4,9.088,0.0
7741,0.0,18.0,63.0,4.034,0.0
7742,0.0,18.0,62.0,1.623,0.0
7743,0.0,18.0,61.0,1.623,0.0
7744,0.0,18.0,59.6,4.382,0.0
7745,0.0,18.0,57.9,9.274,0.0
7746,0.0,18.0,55.6,7.233,0.0
7747,0.0,18.0,52.4,6.399,0.0
7748,0.0,18.0,70.0,5.564,0.0
7749,0.0,18.0,67.5,6.955,0.0
7750,0.0,18.0,65.2,6.955,0.0
7751,3.627,40.0,65.1,0.811,0.0
7752,5.541,40.0,64.9,0.811,0.0
7753,6.618,40.0,64.8,0.811,0.0
7754,7.566,40.0,64.6,0.811,0.0
7755,8.326,40.0,64.4,0.811,0.0
7756,8.84,40.0,64.3,0.811,0.0
7757,9.199,40.0,61.8,0.811,0.0
7758,5.271,40.0,57.8,6.492,0.0
7759,6.381,40.0,53.8,5.564,0.0
7760,4.788,40.0,52.0,2.133,0.0
7761,0.767,40.0,51.3,1.623,0.0
7762,0.0,18.0,50.5,1.623,0.0
7763,0.0,18.0,70.0,4.382,0.0
7764,0.0,18.0,67.9,9.088,0.0
7765,0.0,18.0,66.3,4.034,0.0
7766,0.0,18.0,65.3,1.623,0.0
7767,1.079,40.0,64.3,1.623,0.0
7768,3.696,40.0,62.8,4.382,0.0
7769,0.358,40.0,60.9,9.274,0.0
7770,2.812,40.0,58.6,7.233,0.0
7771,4.32,40.0,55.2,6.399,0.0
7772,5.803,40.0,52.3,5.564,0.0
7773,4.989,40.0,50.5,6.955,0.0
7774,5.692,40.0,70.0,6.955,0.0
7775,11.673,40.0,69.8,0.811,0.0
7776,12.131,40.0,69.6,0.811,0.0
7777,12.805,40.0,69.5,0.811,0.0
7778,13.344,40.0,69.3,0.811,0.0
7779,13.789,40.0,69.1,0.811,0.0
7780,14.128,40.0,68.9,0.811,0.0
7781,14.295,40.0,66.2,0.811,0.0
7782,10.356,40.0,61.9,6.492,0.0
7783,11.528,40.0,57.6,5.564,0.0
7784,9.723,40.0,55.7,2.133,0.0
7785,4.598,40.0,54.9,1.623,0.0
7786,0.823,40.0,54.1,1.623,0.0
7787,0.0,18.0,52.9,4.382,0.0
7788,0.0,18.0,51.4,9.088,0.0
7789,0.0,18.0,50.2,4.034,0.0
7790,0.0,18.0,70.0,1.623,0.0
7791,0.0,18.0,68.9,1.623,0.0
7792,2.763,40.0,67.3,4.382,0.0
7793,0.531,40.0,65.3,9.274,0.0
7794,2.604,40.0,62.7,7.233,0.0
7795,3.677,40.0,59.1,6.399,0.0
7796,4.772,40.0,55.9,5.564,0.0
7797,3.495,40.0,54.0,6.955,0.0
7798,3.895,40.0,52.2,6.955,0.0
7799,9.503,40.0,52.1,0.811,0.0
7800,9.705,40.0,52.0,0.811,0.0
7801,9.807,40.0,51.8,0.811,0.0
7802,10.002,40.0,51.7,0.811,0.0
7803,10.118,40.0,51.6,0.811,0.0
7804,10.263,40.0,51.5,0.811,0.0
7805,10.34,40.0,70.0,0.811,0.0
7806,5.99,40.0,65.4,6.492,0.0
7807,7.033,40.0,60.8,5.564,0.0
7808,8.409,40.0,58.8,2.133,0.0
7809,6.391,40.0,58.0,1.623,0.0
7810,2.997,40.0,57.1,1.623,0.0
7811,0.0,18.0,55.9,4.382,0.0
7812,0.0,18.0,54.2,9.088,0.0
7813,0.0,18.0,53.0,4.034,0.0
7814,0.0,18.0,52.2,1.623,0.0
7815,3.15,40.0,51.4,1.623,0.0
7816,4.666,40.0,50.3,4.382,0.0
7817,0.885,40.0,70.0,9.274,0.0
7818,2.943,40.0,67.2,7.233,0.0
7819,3.997,40.0,63.3,6.399,0.0
7820,4.829,40.0,59.9,5.564,0.0
7821,3.489,40.0,57.8,6.955,0.0
7822,4.662,40.0,55.9,6.955,0.0
7823,9.485,40.0,55.8,0.811,0.0
7824,9.579,40.0,55.6,0.811,0.0
7825,9.896,40.0,55.5,0.811,0.0
7826,10.151,40.0,55.4,0.811,0.0
7827,10.338,40.0,55.2,0.811,0.0
7828,10.488,40.0,55.1,0.811,0.0
7829,10.469,40.0,53.0,0.811,0.0
7830,6.268,40.0,70.0,6.492,0.0
7831,7.297,40.0,65.1,5.564,0.0
7832,6.209,40.0,62.9,2.133,0.0
7833,0.675,40.0,62.0,1.623,0.0
7834,0.0,18.0,61.1,1.623,0.0
7835,0.0,18.0,59.7,4.382,0.0
7836,0.0,18.0,57.9,9.088,0.0
7837,0.0,18.0,56.6,4.034,0.0
7838,0.0,18.0,55.8,1.623,0.0
7839,0.608,40.0,54.9,1.623,0.0
7840,3.136,40.0,53.7,4.382,0.0
7841,0.0,18.0,52.1,9.274,0.0
7842,1.785,40.0,50.1,7.233,0.0
7843,3.351,40.0,70.0,6.399,0.0
7844,4.524,40.0,66.3,5.564,0.0
7845,3.576,40.0,63.9,6.955,0.0
7846,4.24,40.0,61.8,6.955,0.0
7847,10.235,40.0,61.6,0.811,0.0
7848,11.426,40.0,61.5,0.811,0.0
7849,12.651,40.0,61.3,0.811,0.0
7850,14.428,40.0,61.2,0.811,0.0
7851,14.769,40.0,61.0,0.811,0.0
7852,15.545,40.0,60.8,0.811,0.0
7853,15.986,40.0,58.5,0.811,0.0
7854,12.137,40.0,54.7,6.492,0.0
7855,13.388,40.0,51.0,5.564,0.0
7856,16.275,40.0,70.0,2.133,0.0
7857,15.892,40.0,69.0,1.623,0.0
7858,11.763,40.0,67.9,1.623,0.0
7859,5.242,40.0,66.4,4.382,0.0
7860,0.0,18.0,64.4,9.088,0.0
7861,1.04,40.0,63.0,4.034,0.0
7862,5.231,40.0,62.0,1.623,0.0
7863,10.448,40.0,61.0,1.623,0.0
7864,12.557,40.0,59.6,4.382,0.0
7865,8.536,40.0,57.9,9.274,0.0
7866,10.465,40.0,55.6,7.233,0.0
7867,11.329,40.0,52.4,6.399,0.0
7868,12.143,40.0,70.0,5.564,0.0
7869,10.768,40.0,67.5,6.955,0.0
7870,10.844,40.0,65.2,6.955,0.0
7871,16.228,40.0,65.1,0.811,0.0
7872,15.762,40.0,64.9,0.811,0.0
7873,15.368,40.0,64.8,0.811,0.0
7874,14.824,40.0,64.6,0.811,0.0
7875,14.52,40.0,64.4,0.811,0.0
7876,14.168,40.0,64.3,0.811,0.0
7877,13.832,40.0,61.8,0.811,0.0
7878,9.163,40.0,57.8,6.492,0.0
7879,10.257,40.0,53.8,5.564,0.0
7880,11.711,40.0,52.0,2.133,0.0
7881,11.773,40.0,51.3,1.623,0.0
7882,8.782,40.0,50.5,1.623,0.0
7883,3.211,40.0,70.0,4.382,0.0
7884,0.0,18.0,67.9,9.088,0.0
7885,0.0,18.0,66.3,4.034,0.0
7886,0.0,18.0,65.3,1.623,0.0
7887,0.0,18.0,64.3,1.623,0.0
7888,3.266,40.0,62.8,4.382,0.0
7889,0.323,40.0,60.9,9.274,0.0
7890,2.654,40.0,58.6,7.233,0.0
7891,3.738,40.0,55.2,6.399,0.0
7892,5.118,40.0,52.3,5.564,0.0
7893,4.137,40.0,50.5,6.955,0.0
7894,4.719,40.0,70.0,6.955,0.0
7895,10.417,40.0,69.8,0.811,0.0
7896,11.828,40.0,69.6,0.811,0.0
7897,13.367,40.0,69.5,0.811,0.0
7898,14.749,40.0,69.3,0.811,0.0
7899,15.592,40.0,69.1,0.811,0.0
7900,16.464,40.0,68.9,0.811,0.0
7901,17.037,40.0,66.2,0.811,0.0
7902,13.29,40.0,61.9,6.492,0.0
7903,14.708,40.0,57.6,5.564,0.0
7904,13.633,40.0,55.7,2.133,0.0
7905,7.456,40.0,54.9,1.623,0.0
7906,4.156,40.0,54.1,1.623,0.0
7907,0.0,18.0,52.9,4.382,0.0
7908,0.0,18.0,51.4,9.088,0.0
7909,0.0,18.0,50.2,4.034,0.0
7910,1.136,40.0,70.0,1.623,0.0
7911,5.138,40.0,68.9,1.623,0.0
7912,8.193,40.0,67.3,4.382,0.0
7913,5.332,40.0,65.3,9.274,0.0
7914,7.955,40.0,62.7,7.233,0.0
7915,9.495,40.0,59.1,6.399,0.0
7916,10.979,40.0,55.9,5.564,0.0
7917,10.049,40.0,54.0,6.955,0.0
7918,10.926,40.0,52.2,6.955,0.0
7919,17.003,40.0,52.1,0.811,0.0
7920,17.319,40.0,52.0,0.811,0.0
7921,17.599,40.0,51.8,0.811,0.0
7922,17.979,40.0,51.7,0.811,0.0
7923,18.062,40.0,51.6,0.811,0.0
7924,18.203,40.0,51.5,0.811,0.0
7925,18.247,40.0,70.0,0.811,0.0
7926,14.037,40.0,65.4,6.492,0.0
7927,15.142,40.0,60.8,5.564,0.0
7928,12.657,40.0,58.8,2.133,0.0
7929,8.517,40.0,58.0,1.623,0.0
7930,5.343,40.0,57.1,1.623,0.0
7931,0.0,18.0,55.9,4.382,0.0
7932,0.0,18.0,54.2,9.088,0.0
7933,0.0,18.0,53.0,4.034,0.0
7934,0.0,18.0,52.2,1.623,0.0
7935,1.623,40.0,51.4,1.623,0.0
7936,8.167,40.0,50.3,4.382,0.0
7937,4.713,40.0,70.0,9.274,0.0
7938,7.218,40.0,67.2,7.233,0.0
7939,8.748,40.0,63.3,6.399,0.0
7940,10.211,40.0,59.9,5.564,0.0
7941,9.4,40.0,57.8,6.955,0.0
7942,10.137,40.0,55.9,6.955,0.0
7943,15.99,40.0,55.8,0.811,0.0
7944,17.117,40.0,55.6,0.811,0.0
7945,18.201,40.0,55.5,0.811,0.0
7946,19.339,40.0,55.4,0.811,0.0
7947,19.851,40.0,55.2,0.811,0.0
7948,20.445,40.0,55.1,0.811,0.0
7949,20.673,40.0,53.0,0.811,0.0
7950,16.785,40.0,70.0,6.492,0.0
7951,18.258,40.0,65.1,5.564,0.0
7952,17.888,40.0,62.9,2.133,0.0
7953,12.311,40.0,62.0,1.623,0.0
7954,8.686,40.0,61.1,1.623,0.0
7955,3.437,40.0,59.7,4.382,0.0
7956,0.0,18.0,57.9,9.088,0.0
7957,0.82,40.0,56.6,4.034,0.0
7958,5.66,40.0,55.8,1.623,0.0
7959,8.706,40.0,54.9,1.623,0.0
7960,11.4,40.0,53.7,4.382,0.0
7961,8.14,40.0,52.1,9.274,0.0
7962,10.704,40.0,50.1,7.233,0.0
7963,12.264,40.0,70.0,6.399,0.0
7964,13.935,40.0,66.3,5.564,0.0
7965,13.059,40.0,63.9,6.955,0.0
7966,13.654,40.0,61.8,6.955,0.0
7967,19.653,40.0,61.6,0.811,0.0
7968,20.076,40.0,61.5,0.811,0.0
7969,20.645,40.0,61.3,0.811,0.0
7970,21.194,40.0,61.2,0.811,0.0
7971,21.433,40.0,61.0,0.811,0.0
7972,21.688,40.0,60.8,0.811,0.0
7973,21.825,40.0,58.5,0.811,0.0
7974,17.621,40.0,54.7,6.492,0.0
7975,18.956,40.0,51.0,5.564,0.0
7976,21.652,40.0,70.0,2.133,0.0
7977,13.151,40.0,69.0,1.623,0.0
7978,7.545,40.0,67.9,1.623,0.0
7979,4.377,40.0,66.4,4.382,0.0
7980,0.0,18.0,64.4,9.088,0.0
7981,4.416,40.0,63.0,4.034,0.0
7982,7.869,40.0,62.0,1.623,0.0
7983,9.001,40.0,61.0,1.623,0.0
7984,10.255,40.0,59.6,4.382,0.0
7985,10.399,40.0,57.9,9.274,0.0
7986,12.488,40.0,55.6,7.233,0.0
7987,13.61,40.0,52.4,6.399,0.0
7988,14.83,40.0,70.0,5.564,0.0
7989,13.598,40.0,67.5,6.955,0.0
7990,14.088,40.0,65.2,6.955,0.0
7991,19.687,40.0,65.1,0.811,0.0
7992,19.961,40.0,64.9,0.811,0.0
7993,20.214,40.0,64.8,0.811,0.0
7994,20.438,40.0,64.6,0.811,0.0
7995,20.585,40.0,64.4,0.811,0.0
7996,20.705,40.0,64.3,0.811,0.0
7997,20.783,40.0,61.8,0.811,0.0
7998,16.549,40.0,57.8,6.492,0.0
7999,17.804,40.0,53.8,5.564,0.0
8000,17.714,40.0,52.0,2.133,0.0
8001,7.448,40.0,51.3,1.623,0.0
8002,8.44,40.0,50.5,1.623,0.0
8003,3.936,40.0,70.0,4.382,0.0
8004,0.0,18.0,67.9,9.088,0.0
8005,2.177,40.0,66.3,4.034,0.0
8006,9.385,40.0,65.3,1.623,0.0
8007,12.013,40.0,64.3,1.623,0.0
8008,14.226,40.0,62.8,4.382,0.0
8009,10.374,40.0,60.9,9.274,0.0
8010,12.381,40.0,58.6,7.233,0.0
8011,13.357,40.0,55.2,6.399,0.0
8012,14.435,40.0,52.3,5.564,0.0
8013,13.053,40.0,50.5,6.955,0.0
8014,13.347,40.0,70.0,6.955,0.0
8015,18.924,40.0,69.8,0.811,0.0
8016,19.275,40.0,69.6,0.811,0.0
8017,19.772,40.0,69.5,0.811,0.0
8018,20.22,40.0,69.3,0.811,0.0
8019,20.41,40.0,69.1,0.811,0.0
8020,20.465,40.0,68.9,0.811,0.0
8021,20.508,40.0,66.2,0.811,0.0
8022,16.329,40.0,61.9,6.492,0.0
8023,17.544,40.0,57.6,5.564,0.0
8024,15.946,40.0,55.7,2.133,0.0
8025,9.872,40.0,54.9,1.623,0.0
8026,8.059,40.0,54.1,1.623,0.0
8027,1.696,40.0,52.9,4.382,0.0
8028,0.0,18.0,51.4,9.088,0.0
8029,0.134,40.0,50.2,4.034,0.0
8030,5.384,40.0,70.0,1.623,0.0
8031,9.359,40.0,68.9,1.623,0.0
8032,12.615,40.0,67.3,4.382,0.0
8033,8.875,40.0,65.3,9.274,0.0
8034,11.367,40.0,62.7,7.233,0.0
8035,12.933,40.0,59.1,6.399,0.0
8036,14.284,40.0,55.9,5.564,0.0
8037,13.285,40.0,54.0,6.955,0.0
8038,13.97,40.0,52.2,6.955,0.0
8039,19.886,40.0,52.1,0.811,0.0
8040,20.677,40.0,52.0,0.811,0.0
8041,21.726,40.0,51.8,0.811,0.0
8042,22.786,40.0,51.7,0.811,0.0
8043,23.35,40.0,51.6,0.811,0.0
8044,23.914,40.0,51.5,0.811,0.0
8045,24.24,40.0,70.0,0.811,0.0
8046,20.299,40.0,65.4,6.492,0.0
8047,21.637,40.0,60.8,5.564,0.0
8048,21.751,40.0,58.8,2.133,0.0
8049,14.438,40.0,58.0,1.623,0.0
8050,12.074,40.0,57.1,1.623,0.0
8051,8.406,40.0,55.9,4.382,0.0
8052,1.106,40.0,54.2,9.088,0.0
8053,6.999,40.0,53.0,4.034,0.0
8054,9.264,40.0,52.2,1.623,0.0
8055,13.448,40.0,51.4,1.623,0.0
8056,15.658,40.0,50.3,4.382,0.0
8057,12.659,40.0,70.0,9.274,0.0
8058,14.53,40.0,67.2,7.233,0.0
8059,15.285,40.0,63.3,6.399,0.0
8060,16.334,40.0,59.9,5.564,0.0
8061,14.789,40.0,57.8,6.955,0.0
8062,14.752,40.0,55.9,6.955,0.0
8063,20.08,40.0,55.8,0.811,0.0
8064,19.933,40.0,55.6,0.811,0.0
8065,19.63,40.0,55.5,0.811,0.0
8066,19.379,40.0,55.4,0.811,0.0
8067,19.143,40.0,55.2,0.811,0.0
8068,18.967,40.0,55.1,0.811,0.0
8069,18.728,40.0,53.0,0.811,0.0
8070,14.201,40.0,70.0,6.492,0.0
8071,15.312,40.0,65.1,5.564,0.0
8072,17.692,40.0,62.9,2.133,0.0
8073,17.435,40.0,62.0,1.623,0.0
8074,15.913,40.0,61.1,1.623,0.0
8075,12.311,40.0,59.7,4.382,0.0
8076,0.0,18.0,57.9,9.088,0.0
8077,0.0,18.0,56.6,4.034,0.0
8078,1.959,40.0,55.8,1.623,0.0
8079,6.39,40.0,54.9,1.623,0.0
8080,9.346,40.0,53.7,4.382,0.0
8081,5.775,40.0,52.1,9.274,0.0
8082,7.83,40.0,50.1,7.233,0.0
8083,8.722,40.0,70.0,6.399,0.0
8084,9.658,40.0,66.3,5.564,0.0
8085,8.404,40.0,63.9,6.955,0.0
8086,8.524,40.0,61.8,6.955,0.0
8087,14.178,40.0,61.6,0.811,0.0
8088,14.829,40.0,61.5,0.811,0.0
8089,15.679,40.0,61.3,0.811,0.0
8090,16.517,40.0,61.2,0.811,0.0
8091,17.03,40.0,61.0,0.811,0.0
8092,17.352,40.0,60.8,0.811,0.0
8093,17.786,40.0,58.5,0.811,0.0
8094,13.816,40.0,54.7,6.492,0.0
8095,15.263,40.0,51.0,5.564,0.0
8096,17.854,40.0,70.0,2.133,0.0
8097,11.827,40.0,69.0,1.623,0.0
8098,9.123,40.0,67.9,1.623,0.0
8099,6.976,40.0,66.4,4.382,0.0
8100,0.0,18.0,64.4,9.088,0.0
8101,1.126,40.0,63.0,4.034,0.0
8102,5.627,40.0,62.0,1.623,0.0
8103,9.174,40.0,61.0,1.623,0.0
8104,12.02,40.0,59.6,4.382,0.0
8105,9.054,40.0,57.9,9.274,0.0
8106,11.348,40.0,55.6,7.233,0.0
8107,12.445,40.0,52.4,6.399,0.0
8108,13.94,40.0,70.0,5.564,0.0
8109,12.835,40.0,67.5,6.955,0.0
8110,13.392,40.0,65.2,6.955,0.0
8111,19.269,40.0,65.1,0.811,0.0
8112,19.461,40.0,64.9,0.811,0.0
8113,19.682,40.0,64.8,0.811,0.0
8114,19.97,40.0,64.6,0.811,0.0
8115,20.324,40.0,64.4,0.811,0.0
8116,20.527,40.0,64.3,0.811,0.0
8117,20.525,40.0,61.8,0.811,0.0
8118,16.264,40.0,57.8,6.492,0.0
8119,17.822,40.0,53.8,5.564,0.0
8120,20.584,40.0,52.0,2.133,0.0
8121,18.248,40.0,51.3,1.623,0.0
8122,11.481,40.0,50.5,1.623,0.0
8123,6.215,40.0,70.0,4.382,0.0
8124,7.158,40.0,67.9,9.088,0.0
8125,5.094,40.0,66.3,4.034,0.0
8126,9.199,40.0,65.3,1.623,0.0
8127,9.988,40.0,64.3,1.623,0.0
8128,14.941,40.0,62.8,4.382,0.0
8129,11.077,40.0,60.9,9.274,0.0
8130,13.112,40.0,58.6,7.233,0.0
8131,14.139,40.0,55.2,6.399,0.0
8132,15.346,40.0,52.3,5.564,0.0
8133,14.094,40.0,50.5,6.955,0.0
8134,14.614,40.0,70.0,6.955,0.0
8135,20.185,40.0,69.8,0.811,0.0
8136,20.598,40.0,69.6,0.811,0.0
8137,20.942,40.0,69.5,0.811,0.0
8138,21.257,40.0,69.3,0.811,0.0
8139,21.494,40.0,69.1,0.811,0.0
8140,21.751,40.0,68.9,0.811,0.0
8141,21.935,40.0,66.2,0.811,0.0
8142,17.802,40.0,61.9,6.492,0.0
8143,19.172,40.0,57.6,5.564,0.0
8144,21.617,40.0,55.7,2.133,0.0
8145,21.208,40.0,54.9,1.623,0.0
8146,19.293,40.0,54.1,1.623,0.0
8147,9.768,40.0,52.9,4.382,0.0
8148,3.24,40.0,51.4,9.088,0.0
8149,6.825,40.0,50.2,4.034,0.0
8150,9.219,40.0,70.0,1.623,0.0
8151,12.268,40.0,68.9,1.623,0.0
8152,14.995,40.0,67.3,4.382,0.0
8153,11.749,40.0,65.3,9.274,0.0
8154,13.87,40.0,62.7,7.233,0.0
8155,15.068,40.0,59.1,6.399,0.0
8156,16.227,40.0,55.9,5.564,0.0
8157,15.094,40.0,54.0,6.955,0.0
8158,15.485,40.0,52.2,6.955,0.0
8159,21.09,40.0,52.1,0.811,0.0
8160,21.571,40.0,52.0,0.811,0.0
8161,21.954,40.0,51.8,0.811,0.0
8162,22.363,40.0,51.7,0.811,0.0
8163,22.514,40.0,51.6,0.811,0.0
8164,22.675,40.0,51.5,0.811,0.0
8165,22.935,40.0,70.0,0.811,0.0
8166,18.748,40.0,65.4,6.492,0.0
8167,20.157,40.0,60.8,5.564,0.0
8168,22.978,40.0,58.8,2.133,0.0
8169,13.632,40.0,58.0,1.623,0.0
8170,9.988,40.0,57.1,1.623,0.0
8171,5.257,40.0,55.9,4.382,0.0
8172,0.0,18.0,54.2,9.088,0.0
8173,5.074,40.0,53.0,4.034,0.0
8174,8.116,40.0,52.2,1.623,0.0
8175,11.171,40.0,51.4,1.623,0.0
8176,15.643,40.0,50.3,4.382,0.0
8177,11.592,40.0,70.0,9.274,0.0
8178,13.618,40.0,67.2,7.233,0.0
8179,14.598,40.0,63.3,6.399,0.0
8180,15.561,40.0,59.9,5.564,0.0
8181,14.185,40.0,57.8,6.955,0.0
8182,14.429,40.0,55.9,6.955,0.0
8183,19.928,40.0,55.8,0.811,0.0
8184,20.146,40.0,55.6,0.811,0.0
8185,20.431,40.0,55.5,0.811,0.0
8186,20.677,40.0,55.4,0.811,0.0
8187,20.79,40.0,55.2,0.811,0.0
8188,20.855,40.0,55.1,0.811,0.0
8189,20.99,40.0,53.0,0.811,0.0
8190,16.665,40.0,70.0,6.492,0.0
8191,17.968,40.0,65.1,5.564,0.0
8192,19.585,40.0,62.9,2.133,0.0
8193,8.087,40.0,62.0,1.623,0.0
8194,7.175,40.0,61.1,1.623,0.0
8195,3.382,40.0,59.7,4.382,0.0
8196,0.0,18.0,57.9,9.088,0.0
8197,1.916,40.0,56.6,4.034,0.0
8198,5.018,40.0,55.8,1.623,0.0
8199,10.039,40.0,54.9,1.623,0.0
8200,13.432,40.0,53.7,4.382,0.0
8201,9.695,40.0,52.1,9.274,0.0
8202,11.934,40.0,50.1,7.233,0.0
8203,13.133,40.0,70.0,6.399,0.0
8204,14.341,40.0,66.3,5.564,0.0
8205,13.163,40.0,63.9,6.955,0.0
8206,13.549,40.0,61.8,6.955,0.0
8207,19.293,40.0,61.6,0.811,0.0
8208,19.9,40.0,61.5,0.811,0.0
8209,20.525,40.0,61.3,0.811,0.0
8210,21.114,40.0,61.2,0.811,0.0
8211,21.866,40.0,61.0,0.811,0.0
8212,21.894,40.0,60.8,0.811,0.0
8213,22.297,40.0,58.5,0.811,0.0
8214,18.191,40.0,54.7,6.492,0.0
8215,19.673,40.0,51.0,5.564,0.0
8216,21.974,40.0,70.0,2.133,0.0
8217,11.964,40.0,69.0,1.623,0.0
8218,10.197,40.0,67.9,1.623,0.0
8219,6.555,40.0,66.4,4.382,0.0
8220,1.264,40.0,64.4,9.088,0.0
8221,5.246,40.0,63.0,4.034,0.0
8222,9.961,40.0,62.0,1.623,0.0
8223,12.285,40.0,61.0,1.623,0.0
8224,16.209,40.0,59.6,4.382,0.0
8225,12.919,40.0,57.9,9.274,0.0
8226,15.153,40.0,55.6,7.233,0.0
8227,16.31,40.0,52.4,6.399,0.0
8228,17.507,40.0,70.0,5.564,0.0
8229,16.35,40.0,67.5,6.955,0.0
8230,16.802,40.0,65.2,6.955,0.0
8231,22.396,40.0,65.1,0.811,0.0
8232,22.759,40.0,64.9,0.811,0.0
8233,22.876,40.0,64.8,0.811,0.0
8234,23.144,40.0,64.6,0.811,0.0
8235,23.124,40.0,64.4,0.811,0.0
8236,23.191,40.0,64.3,0.811,0.0
8237,23.255,40.0,61.8,0.811,0.0
8238,19.047,40.0,57.8,6.492,0.0
8239,20.348,40.0,53.8,5.564,0.0
8240,21.947,40.0,52.0,2.133,0.0
8241,13.769,40.0,51.3,1.623,0.0
8242,8.426,40.0,50.5,1.623,0.0
8243,3.647,40.0,70.0,4.382,0.0
8244,0.0,18.0,67.9,9.088,0.0
8245,0.67,40.0,66.3,4.034,0.0
8246,5.379,40.0,65.3,1.623,0.0
8247,8.15,40.0,64.3,1.623,0.0
8248,12.887,40.0,62.8,4.382,0.0
8249,9.186,40.0,60.9,9.274,0.0
8250,11.496,40.0,58.6,7.233,0.0
8251,12.997,40.0,55.2,6.399,0.0
8252,14.372,40.0,52.3,5.564,0.0
8253,13.241,40.0,50.5,6.955,0.0
8254,14.023,40.0,70.0,6.955,0.0
8255,19.807,40.0,69.8,0.811,0.0
8256,20.801,40.0,69.6,0.811,0.0
8257,21.735,40.0,69.5,0.811,0.0
8258,22.892,40.0,69.3,0.811,0.0
8259,23.376,40.0,69.1,0.811,0.0
8260,24.068,40.0,68.9,0.811,0.0
8261,24.684,40.0,66.2,0.811,0.0
8262,20.686,40.0,61.9,6.492,0.0
8263,22.363,40.0,57.6,5.564,0.0
8264,25.016,40.0,55.7,2.133,0.0
8265,14.095,40.0,54.9,1.623,0.0
8266,12.002,40.0,54.1,1.623,0.0
8267,9.281,40.0,52.9,4.382,0.0
8268,1.217,40.0,51.4,9.088,0.0
8269,8.956,40.0,50.2,4.034,0.0
8270,11.712,40.0,70.0,1.623,0.0
8271,15.395,40.0,68.9,1.623,0.0
8272,18.692,40.0,67.3,4.382,0.0
8273,15.173,40.0,65.3,9.274,0.0
8274,17.031,40.0,62.7,7.233,0.0
8275,17.914,40.0,59.1,6.399,0.0
8276,18.826,40.0,55.9,5.564,0.0
8277,17.244,40.0,54.0,6.955,0.0
